,CH1,CH2,CH3,CH4
,0.0985294,-80.1569,-76.9608,75.098
,0.137745,-80.402,-77.6471,75.3431
,0.137745,-81.0392,-78.1863,75.5882
,0.135294,-81.4804,-78.4314,76.3235
,0.127941,-81.9216,-78.7745,76.5196
,0.0838235,-82.3627,-79.0196,77.1078
,0.12549,-82.4608,-79.6569,77.3039
,0.115686,-82.8039,-80.1471,77.598
,0.135294,-83.1961,-80.1961,77.9902
,0.154902,-83.7843,-80.8333,78.1863
,0.127941,-84.0294,-80.7843,78.7745
,0.152451,-84.5686,-81.1765,79.1176
,0.132843,-84.9608,-81.4706,79.5588
,0.0936275,-85.5,-81.4706,79.951
,0.0985294,-85.6471,-81.9118,80.2941
,0.132843,-85.9412,-82.1078,80.4902
,0.157353,-86.5294,-82.402,80.9804
,0.132843,-86.9706,-83.1373,80.8824
,0.0764706,-87.1176,-83.3824,81.7647
,0.10098,-87.3137,-83.8725,82.5
,0.132843,-87.5588,-84.3627,82.549
,0.0985294,-88.4902,-85.3431,82.6961
,0.12549,-89.0784,-85.5392,83.5784
,0.118137,-89.3725,-86.2255,84.2157
,0.108333,-90.0588,-86.5196,84.5098
,0.127941,-90.6961,-87.1078,85.049
,0.108333,-91.2353,-87.598,85.9314
,0.12549,-91.6765,-88.3333,86.4706
,0.120588,-92.2647,-89.0196,87.1569
,0.142647,-93.098,-89.7059,88.0392
,0.0789216,-93.9314,-90.049,88.7745
,0.0544118,-94.5196,-90.7353,89.3137
,0.0936275,-94.9608,-91.3235,89.951
,0.110784,-95.6961,-91.6176,90.3922
,0.12549,-96.3824,-92.549,91.0784
,0.110784,-96.7255,-93.1373,91.5686
,0.132843,-97.3137,-93.8725,92.3529
,0.0838235,-97.8529,-94.3137,92.6961
,0.0838235,-98.2941,-94.8039,93.6275
,0.123039,-98.8824,-95.3431,94.0686
,0.123039,-99.5196,-95.7843,94.951
,0.103431,-100.353,-96.2255,95.3431
,0.0838235,-100.892,-97.1569,95.8824
,0.105882,-101.431,-97.6471,96.4216
,0.120588,-102.069,-98.0392,97.1078
,0.0740196,-102.706,-98.7255,97.7941
,0.10098,-102.902,-99.1667,98.2843
,0.105882,-103.343,-99.7059,98.7745
,0.120588,-103.882,-99.902,99.1176
,0.115686,-104.275,-100.539,99.6569
,0.132843,-104.667,-100.833,100.294
,0.0985294,-105.451,-101.471,100.343
,0.120588,-105.647,-101.667,101.176
,0.0911765,-106.431,-102.059,101.667
,0.120588,-106.873,-102.696,101.912
,0.137745,-107.069,-103.284,102.353
,0.113235,-107.51,-103.529,103.088
,0.137745,-108.245,-104.118,103.971
,0.127941,-108.833,-104.657,104.069
,0.12549,-109.52,-105.294,104.559
,0.0960784,-109.912,-105.833,105.049
,0.105882,-110.255,-106.176,105.392
,0.103431,-110.99,-106.618,106.127
,0.0960784,-111.725,-107.01,106.716
,0.0985294,-112.118,-107.647,107.059
,0.10098,-112.902,-108.088,107.451
,0.137745,-113.49,-108.824,108.382
,0.108333,-113.882,-109.314,108.922
,0.110784,-114.225,-110,109.804
,0.110784,-114.863,-110.392,110.245
,0.113235,-115.598,-111.078,110.686
,0.130392,-115.99,-111.814,111.373
,0.142647,-116.382,-111.961,111.863
,0.115686,-116.824,-112.01,111.961
,0.105882,-117.363,-112.794,112.549
,0.0911765,-117.608,-113.137,112.99
,0.135294,-118.294,-113.725,113.48
,0.145098,-119.225,-114.167,114.118
,0.152451,-119.52,-115,114.559
,0.15,-119.618,-115.637,114.902
,0.147549,-120.255,-115.931,115.539
,0.123039,-120.794,-116.422,116.078
,0.0642157,-121.48,-117.01,116.765
,0.127941,-122.167,-117.598,117.598
,0.123039,-122.755,-118.382,117.892
,0.0936275,-123.392,-118.824,118.333
,0.0936275,-123.686,-119.167,118.922
,0.113235,-124.225,-119.363,119.51
,0.115686,-124.765,-119.902,119.853
,0.120588,-125.108,-120.588,120.196
,0.127941,-125.598,-120.49,120.441
,0.118137,-125.843,-121.029,120.784
,0.130392,-126.578,-121.863,121.324
,0.103431,-126.971,-122.157,122.304
,0.0593137,-127.412,-122.5,122.696
,0.0862745,-128.098,-122.892,123.039
,0.103431,-128.49,-123.48,123.529
,0.110784,-129.127,-123.627,124.363
,0.12549,-129.716,-124.167,124.853
,0.0985294,-130.304,-124.902,125.196
,0.132843,-130.745,-125.588,125.539
,0.127941,-131.284,-126.127,125.833
,0.12549,-131.725,-126.618,126.618
,0.135294,-132.216,-127.059,127.059
,0.0936275,-132.755,-127.5,127.549
,0.135294,-133.343,-128.088,128.382
,0.140196,-133.882,-128.529,128.529
,0.113235,-134.225,-129.02,128.971
,0.115686,-134.814,-129.608,129.706
,0.154902,-135.108,-130.196,130.098
,0.132843,-135.451,-130.637,130.49
,0.123039,-136.039,-130.49,131.471
,0.0985294,-136.578,-131.225,131.471
,0.0985294,-137.118,-131.814,132.108
,0.0985294,-137.118,-131.961,132.206
,0.135294,-137.363,-132.5,132.696
,0.12549,-137.902,-132.5,133.186
,0.130392,-138.441,-132.99,133.48
,0.10098,-138.882,-133.529,133.873
,0.130392,-139.029,-133.824,134.363
,0.103431,-139.814,-134.608,134.657
,0.159804,-140.206,-134.706,135
,0.118137,-140.696,-135.245,135.196
,0.108333,-140.941,-135.882,135.882
,0.108333,-141.284,-136.176,136.225
,0.113235,-141.824,-136.863,136.422
,0.0887255,-142.461,-137.304,137.304
,0.120588,-142.608,-137.794,137.598
,0.105882,-143,-137.843,138.137
,0.147549,-143.343,-138.186,138.382
,0.130392,-143.882,-138.578,138.725
,0.115686,-144.324,-138.873,139.118
,0.110784,-144.863,-139.265,140.049
,0.0617647,-144.961,-139.853,140.245
,0.127941,-145.353,-140.294,140.49
,0.145098,-145.99,-140.735,140.931
,0.142647,-146.284,-141.176,141.471
,0.167157,-146.725,-141.373,141.373
,0.15,-147.02,-142.059,141.765
,0.135294,-147.314,-142.451,142.402
,0.17451,-147.51,-142.696,142.451
,0.147549,-147.804,-143.088,143.137
,0.105882,-148.098,-143.333,143.137
,0.162255,-148.392,-143.775,143.48
,0.154902,-148.735,-143.971,144.02
,0.169608,-149.324,-144.461,144.412
,0.115686,-149.716,-144.412,144.902
,0.113235,-149.912,-145,145.637
,0.105882,-150.402,-145.735,145.441
,0.0985294,-150.451,-145.931,145.784
,0.115686,-150.892,-146.176,146.078
,0.179412,-151.186,-146.373,146.225
,0.12549,-151.333,-146.422,146.471
,0.12549,-151.529,-146.765,146.422
,0.127941,-151.824,-146.716,146.569
,0.113235,-152.412,-147.108,146.912
,0.147549,-152.363,-147.353,147.206
,0.132843,-152.608,-147.598,147.647
,0.0911765,-152.951,-148.039,147.843
,0.135294,-153.441,-148.382,148.284
,0.0887255,-153.931,-148.676,148.627
,0.108333,-154.324,-149.216,149.069
,0.0911765,-154.569,-149.706,149.265
,0.12549,-154.863,-150.049,149.853
,0.164706,-155.451,-150.049,149.951
,0.120588,-155.598,-150.539,150.245
,0.0715686,-155.99,-150.833,151.225
,0.113235,-156.431,-151.225,151.618
,0.137745,-157.02,-151.373,152.206
,0.130392,-157.51,-152.059,152.5
,0.162255,-158.196,-152.843,153.382
,0.145098,-158.686,-153.284,154.069
,0.108333,-158.931,-153.48,154.02
,0.118137,-159.176,-153.922,154.314
,0.0911765,-159.52,-154.412,154.559
,0.0936275,-159.814,-154.608,154.804
,0.120588,-160.5,-155.196,155.441
,0.0813725,-160.892,-155.196,155.735
,0.132843,-161.088,-155.441,155.98
,0.105882,-161.137,-155.784,156.716
,0.162255,-161.676,-156.225,157.206
,0.159804,-162.118,-156.569,157.5
,0.0911765,-162.412,-156.667,157.598
,0.132843,-162.804,-157.059,157.647
,0.130392,-163,-157.157,157.99
,0.103431,-163.392,-157.843,158.578
,0.105882,-163.49,-157.745,158.725
,0.15,-163.637,-158.235,159.167
,0.164706,-163.882,-158.578,159.216
,0.115686,-163.784,-158.971,159.461
,0.12549,-164.078,-159.02,159.559
,0.145098,-164.225,-159.02,159.657
,0.135294,-164.275,-159.118,159.951
,0.140196,-164.471,-159.265,160.049
,0.137745,-164.716,-159.902,160.196
,0.12549,-164.814,-160.098,160.343
,0.113235,-165.304,-160,160.833
,0.118137,-165.794,-160.392,161.029
,0.0960784,-165.941,-160.637,161.373
,0.127941,-166.431,-161.176,161.422
,0.0813725,-166.578,-161.373,162.157
,0.0789216,-166.873,-161.716,163.039
,0.110784,-167.657,-161.765,163.235
,0.10098,-168.196,-162.255,163.725
,0.0985294,-168.294,-162.696,164.559
,0.132843,-168.784,-163.333,164.853
,0.113235,-169.275,-163.48,165.098
,0.152451,-169.814,-164.118,165.539
,0.132843,-170.01,-164.559,165.931
,0.189216,-170.451,-164.853,166.029
,0.130392,-171.088,-165.637,166.618
,0.127941,-171.627,-165.882,166.863
,0.108333,-172.216,-166.225,167.108
,0.132843,-172.167,-166.863,167.549
,0.154902,-172.608,-167.402,168.48
,0.140196,-172.902,-167.794,168.333
,0.162255,-173.392,-168.186,168.873
,0.169608,-173.833,-168.284,169.51
,0.118137,-174.029,-168.676,170.147
,0.115686,-174.373,-169.069,170.392
,0.140196,-174.471,-169.069,170.637
,0.154902,-175.108,-169.755,170.637
,0.147549,-175.5,-170.049,171.52
,0.120588,-175.99,-170.343,171.716
,0.120588,-176.186,-170.588,171.912
,0.162255,-176.529,-171.029,172.304
,0.127941,-176.873,-171.324,172.549
,0.110784,-177.314,-171.961,173.039
,0.137745,-177.755,-171.961,173.137
,0.113235,-177.853,-172.598,173.48
,0.162255,-177.706,-172.696,173.627
,0.113235,-178.196,-173.186,174.069
,0.123039,-178.686,-173.824,174.461
,0.123039,-179.176,-173.922,174.51
,0.130392,-179.275,-174.314,175
,0.135294,-180.01,-174.657,175.196
,0.17451,-180.255,-174.706,175.931
,0.145098,-180.451,-175.196,176.127
,0.145098,-180.647,-175.539,176.569
,0.162255,-180.99,-176.078,177.01
,0.120588,-181.431,-175.931,177.402
,0.15,-181.971,-176.176,177.5
,0.0789216,-182.363,-176.765,177.99
,0.103431,-182.853,-177.5,178.431
,0.132843,-183.294,-177.794,178.873
,0.145098,-183.637,-177.941,179.755
,0.154902,-183.539,-178.529,180
,0.103431,-184.275,-178.873,180.098
,0.115686,-184.618,-179.02,180.098
,0.137745,-185.059,-179.314,180.49
,0.130392,-185.059,-179.706,181.029
,0.157353,-184.961,-179.951,181.225
,0.137745,-185.5,-180.196,181.324
,0.113235,-185.549,-180.196,181.863
,0.152451,-185.892,-180.539,181.961
,0.108333,-186.333,-180.539,182.255
,0.137745,-186.627,-180.98,182.647
,0.140196,-186.873,-181.52,182.892
,0.115686,-187.069,-181.765,183.186
,0.157353,-187.412,-181.765,183.725
,0.145098,-187.461,-182.353,184.02
,0.132843,-188.294,-182.794,184.167
,0.132843,-188.931,-183.186,184.755
,0.172059,-188.833,-183.529,184.853
,0.0985294,-189.176,-183.775,185.098
,0.10098,-189.422,-184.265,185.637
,0.142647,-189.961,-184.804,186.078
,0.142647,-190.108,-185,186.422
,0.137745,-190.598,-185.294,186.863
,0.118137,-190.794,-185.392,187.255
,0.142647,-191.284,-186.127,187.255
,0.103431,-191.529,-186.765,187.696
,0.118137,-192.216,-187.059,188.137
,0.127941,-192.461,-187.451,188.824
,0.162255,-192.608,-187.647,189.412
,0.0936275,-193.049,-187.794,189.706
,0.108333,-193.245,-188.235,189.706
,0.10098,-193.931,-188.676,190.147
,0.115686,-194.029,-189.118,190.49
,0.0985294,-194.176,-189.412,190.637
,0.120588,-194.422,-189.706,191.029
,0.0691176,-194.863,-190.098,191.471
,0.123039,-195.451,-190.392,192.108
,0.0813725,-195.843,-190.833,192.451
,0.105882,-196.088,-191.618,192.598
,0.110784,-196.578,-192.108,192.794
,0.137745,-196.725,-192.01,193.088
,0.118137,-196.775,-192.353,192.892
,0.123039,-196.873,-192.108,193.529
,0.0936275,-197.461,-192.451,193.284
,0.15,-197.755,-192.941,193.922
,0.12549,-197.951,-193.186,193.922
,0.118137,-197.902,-192.941,194.167
,0.137745,-197.951,-192.794,194.118
,0.110784,-197.853,-192.647,193.725
,0.108333,-197.853,-192.745,194.167
,0.0838235,-198.441,-193.284,194.804
,0.0985294,-198.931,-193.529,195.294
,0.108333,-199.029,-193.824,195
,0.0813725,-199.078,-194.412,194.657
,0.0985294,-199.127,-194.608,195.441
,0.113235,-199.618,-194.069,195.882
,0.115686,-199.814,-194.902,196.176
,0.0691176,-199.961,-195.196,196.471
,0.0348039,-200.5,-195.245,196.667
,0.0838235,-200.794,-195.392,196.52
,0.10098,-201.137,-195.833,197.255
,0.0985294,-201.431,-196.52,197.5
,0.110784,-201.627,-196.618,197.843
,0.108333,-201.676,-196.765,198.039
,0.10098,-201.971,-197.059,198.284
,0.103431,-202.314,-197.353,198.48
,0.0985294,-202.314,-196.863,198.578
,0.110784,-202.461,-197.402,199.069
,0.152451,-202.853,-197.843,199.559
,0.120588,-202.902,-198.382,199.853
,0.0862745,-202.951,-198.235,200.049
,0.0764706,-203.098,-198.676,200.196
,0.110784,-203.245,-198.431,200.098
,0.127941,-203.49,-198.971,200.588
,0.0936275,-203.735,-198.922,200.882
,0.132843,-204.078,-199.314,201.225
,0.0936275,-204.078,-199.069,201.275
,0.0838235,-204.225,-199.167,201.569
,0.10098,-204.422,-199.461,201.569
,0.147549,-204.716,-199.804,201.029
,0.105882,-204.569,-199.902,201.373
,0.0887255,-204.52,-199.706,201.716
,0.0862745,-204.275,-199.755,201.569
,0.108333,-204.275,-199.608,201.471
,0.0789216,-204.324,-199.706,201.765
,0.10098,-204.422,-199.51,202.059
,0.0887255,-204.127,-199.608,201.52
,0.0568627,-204.324,-199.804,201.324
,0.0813725,-204.324,-199.755,201.225
,0.0740196,-204.618,-199.657,201.275
,0.0789216,-204.667,-199.657,201.765
,0.0568627,-205.206,-200,202.157
,0.108333,-205.353,-200.196,202.451
,0.137745,-205.353,-200.245,202.451
,0.159804,-205.5,-200.343,202.598
,0.105882,-205.843,-200.392,202.892
,0.10098,-205.696,-200.441,202.892
,0.132843,-205.794,-200.539,202.941
,0.105882,-206.088,-201.176,203.627
,0.0764706,-206.676,-201.225,203.725
,0.0838235,-206.578,-201.618,204.02
,0.110784,-206.873,-201.863,204.314
,0.113235,-207.02,-202.01,204.167
,0.120588,-207.216,-202.304,204.461
,0.118137,-207.265,-202.255,204.804
,0.103431,-207.804,-202.696,204.951
,0.123039,-208.049,-202.647,205.245
,0.142647,-208.147,-203.039,205.49
,0.0838235,-208.098,-203.431,205.196
,0.12549,-208.392,-203.235,205.343
,0.142647,-208.343,-203.676,205.343
,0.142647,-208.392,-203.775,205.392
,0.108333,-208.686,-203.775,205.931
,0.0813725,-208.931,-203.971,206.078
,0.105882,-209.078,-203.971,205.98
,0.123039,-208.784,-204.167,206.078
,0.130392,-208.784,-203.922,206.176
,0.12549,-209.225,-204.265,206.275
,0.108333,-209.618,-204.216,206.52
,0.103431,-209.422,-204.559,206.275
,0.10098,-209.275,-204.608,206.422
,0.0740196,-208.882,-204.363,206.324
,0.120588,-209.029,-204.51,206.52
,0.0862745,-209.078,-204.559,206.716
,0.0666667,-209.225,-204.559,206.765
,0.120588,-209.422,-204.412,206.569
,0.110784,-209.324,-204.461,206.618
,0.108333,-209.324,-204.804,206.716
,0.103431,-209.373,-204.706,206.765
,0.110784,-209.52,-204.951,206.716
,0.110784,-209.716,-205,206.961
,0.135294,-209.618,-205,207.157
,0.123039,-210.304,-205.49,207.402
,0.0862745,-210.353,-205.392,207.304
,0.0813725,-210.01,-205.637,207.451
,0.10098,-210.157,-205.49,207.01
,0.0936275,-210.402,-205.784,207.206
,0.113235,-211.137,-206.078,207.696
,0.0691176,-211.088,-206.52,207.99
,0.0617647,-210.794,-206.52,208.186
,0.103431,-210.647,-206.569,208.48
,0.120588,-210.941,-206.569,208.578
,0.0715686,-211.382,-206.863,208.873
,0.123039,-211.284,-207.206,208.824
,0.0911765,-211.578,-207.5,208.922
,0.0813725,-211.431,-207.255,209.118
,0.0911765,-211.529,-207.059,209.314
,0.0740196,-212.02,-207.255,209.216
,0.110784,-211.775,-207.157,209.216
,0.0715686,-211.873,-207.451,209.706
,0.0789216,-211.824,-207.451,209.559
,0.0838235,-211.971,-207.353,209.804
,0.10098,-212.02,-207.304,209.706
,0.105882,-212.118,-207.353,209.706
,0.110784,-212.363,-208.088,210.245
,0.108333,-212.657,-208.235,210.294
,0.113235,-212.608,-208.137,210.343
,0.110784,-212.118,-207.843,210.343
,0.105882,-212.167,-207.892,210
,0.0691176,-212.804,-208.284,210.49
,0.12549,-213.147,-208.431,210.833
,0.127941,-213.49,-208.676,210.882
,0.154902,-213.343,-208.431,210.637
,0.110784,-212.902,-208.382,210.637
,0.10098,-212.755,-208.529,210.441
,0.0960784,-212.951,-208.922,210.98
,0.0862745,-213.441,-208.775,211.225
,0.140196,-213.588,-209.363,211.373
,0.137745,-213.882,-209.363,211.618
,0.15,-213.931,-209.461,211.275
,0.120588,-213.833,-209.167,211.373
,0.132843,-213.882,-209.02,211.422
,0.115686,-214.324,-209.363,211.912
,0.12549,-214.569,-210.049,212.402
,0.140196,-214.569,-210,211.961
,0.142647,-214.667,-209.853,212.01
,0.0887255,-215.108,-210.196,212.255
,0.105882,-215.108,-210.588,212.745
,0.127941,-215.353,-210.588,212.794
,0.0838235,-215.5,-210.588,212.647
,0.110784,-215.353,-210.686,212.794
,0.0838235,-215.353,-210.588,212.549
,0.0936275,-215.5,-210.49,212.99
,0.0862745,-215.549,-210.784,212.941
,0.0446078,-215.745,-210.588,212.941
,0.0911765,-215.255,-210.245,213.284
,0.0617647,-215.059,-210.245,212.843
,0.0642157,-215.108,-210.245,212.794
,0.120588,-215.059,-210.392,212.794
,0.103431,-215.059,-210.245,212.794
,0.135294,-215.451,-210.49,212.843
,0.0838235,-215.549,-210.392,213.088
,0.0495098,-215.451,-210.588,213.382
,0.105882,-215.598,-210.735,213.578
,0.137745,-215.451,-210.539,213.529
,0.135294,-215.353,-210.539,212.99
,0.105882,-216.137,-210.882,212.647
,0.0789216,-216.039,-210.882,212.99
,0.0911765,-216.088,-210.392,213.382
,0.10098,-216.235,-210.49,213.578
,0.132843,-216.088,-210.784,213.529
,0.10098,-216.48,-211.029,213.333
,0.12549,-216.725,-210.98,213.873
,0.130392,-216.922,-211.225,213.824
,0.118137,-217.02,-210.882,213.922
,0.137745,-216.971,-211.52,214.363
,0.118137,-217.069,-211.912,214.314
,0.132843,-216.676,-212.108,214.755
,0.147549,-217.069,-212.255,214.706
,0.12549,-216.873,-212.01,215.098
,0.110784,-216.922,-211.814,214.706
,0.140196,-216.824,-211.814,214.265
,0.0985294,-216.824,-212.059,214.51
,0.110784,-217.069,-212.353,214.706
,0.147549,-217.167,-212.696,215.294
,0.132843,-217.412,-212.941,215.392
,0.0789216,-217.412,-212.696,214.951
,0.0666667,-217.314,-212.598,215
,0.127941,-217.265,-212.304,215.049
,0.0887255,-217.314,-212.451,215.441
,0.0495098,-217.706,-212.451,215.49
,0.0813725,-217.461,-212.255,215.245
,0.137745,-217.118,-211.863,214.706
,0.0960784,-217.02,-211.716,214.706
,0.103431,-216.922,-211.765,214.363
,0.108333,-216.676,-211.471,214.216
,0.123039,-217.069,-211.961,214.559
,0.127941,-217.069,-212.108,214.853
,0.108333,-217.02,-212.01,214.902
,0.0936275,-216.922,-211.618,214.902
,0.0764706,-216.725,-211.52,214.853
,0.0789216,-217.265,-212.304,215.196
,0.105882,-217.265,-212.01,215.245
,0.110784,-217.461,-212.353,215.147
,0.140196,-217.167,-212.255,215.049
,0.0960784,-216.971,-211.912,215
,0.115686,-216.922,-212.255,214.657
,0.108333,-217.069,-212.5,215.098
,0.103431,-217.118,-212.5,215.049
,0.113235,-217.559,-212.304,214.951
,0.142647,-217.167,-212.353,214.902
,0.103431,-216.873,-212.353,215.049
,0.0985294,-216.971,-212.304,214.853
,0.157353,-217.461,-212.451,215.245
,0.113235,-217.902,-212.696,215.833
,0.0593137,-218.147,-212.794,215.98
,0.0544118,-217.706,-212.794,215.686
,0.0887255,-217.706,-212.451,215.637
,0.0862745,-217.755,-212.206,215.637
,0.0911765,-217.755,-212.549,215.833
,0.0838235,-217.902,-212.598,215.245
,0.15,-217.853,-212.647,215.49
,0.103431,-217.755,-212.843,215.735
,0.132843,-217.559,-212.451,215.735
,0.120588,-217.314,-212.647,215.686
,0.120588,-217.314,-212.5,215.637
,0.0887255,-217.167,-212.5,215.539
,0.0960784,-217.216,-212.451,215.392
,0.0985294,-216.873,-212.451,215.196
,0.132843,-216.824,-212.157,215.147
,0.120588,-216.48,-211.961,215.098
,0.120588,-215.99,-211.373,214.559
,0.0960784,-216.039,-211.225,214.608
,0.130392,-216.431,-211.422,215
,0.105882,-216.529,-211.127,214.804
,0.123039,-216.088,-211.225,214.314
,0.115686,-215.794,-211.127,213.922
,0.105882,-215.745,-210.882,213.873
,0.0813725,-215.598,-210.686,213.971
,0.0911765,-215.696,-210.98,214.412
,0.157353,-215.892,-210.784,214.363
,0.0985294,-215.696,-210.833,214.02
,0.108333,-215.549,-210.735,213.971
,0.123039,-215.451,-210.833,214.51
,0.120588,-215.745,-210.637,214.412
,0.135294,-215.99,-210.686,214.167
,0.0985294,-215.549,-210.637,214.02
,0.0985294,-215.451,-210.343,213.775
,0.108333,-215.304,-210.539,213.48
,0.127941,-215.157,-210.392,213.48
,0.123039,-215.598,-210.735,214.02
,0.118137,-215.647,-210.539,213.873
,0.127941,-215.206,-210.392,213.922
,0.169608,-214.814,-210.588,213.725
,0.162255,-214.373,-209.951,213.48
,0.15,-214.716,-209.706,213.039
,0.130392,-214.716,-209.608,213.137
,0.0985294,-214.765,-209.804,213.186
,0.118137,-214.716,-210.049,212.941
,0.10098,-214.765,-209.657,212.99
,0.0911765,-214.373,-209.51,212.598
,0.103431,-214.127,-209.363,212.696
,0.0936275,-214.127,-209.216,212.941
,0.10098,-214.176,-208.873,212.5
,0.0887255,-214.225,-208.971,212.157
,0.0985294,-213.882,-208.873,212.108
,0.123039,-213.637,-208.725,211.912
,0.10098,-213.147,-208.431,211.716
,0.108333,-212.951,-208.235,211.471
,0.103431,-212.657,-207.892,211.52
,0.105882,-213.343,-207.99,211.422
,0.115686,-212.951,-207.794,211.176
,0.105882,-212.657,-207.451,210.931
,0.110784,-212.265,-206.863,210.49
,0.135294,-212.118,-206.863,210.196
,0.162255,-212.069,-206.814,210.147
,0.145098,-212.216,-207.157,210.392
,0.130392,-212.069,-207.059,210.147
,0.0960784,-211.775,-206.618,209.608
,0.105882,-211.529,-206.127,209.657
,0.0960784,-211.284,-206.373,209.951
,0.120588,-211.48,-206.373,209.706
,0.115686,-211.578,-206.569,209.853
,0.108333,-211.284,-206.373,209.608
,0.123039,-211.235,-205.98,209.755
,0.0862745,-211.039,-205.637,209.265
,0.142647,-210.745,-205.686,209.069
,0.0960784,-210.99,-205.98,209.412
,0.118137,-211.137,-206.029,209.265
,0.113235,-210.598,-205.686,209.02
,0.135294,-210.206,-205.441,208.775
,0.113235,-209.814,-204.951,208.186
,0.137745,-209.667,-204.706,208.088
,0.110784,-209.324,-204.902,208.039
,0.113235,-209.324,-204.461,208.088
